0.00	-0.716461	-1.022278
20.00	-0.909821	-1.746582
40.00	-0.905792	-1.737488
60.00	-0.913086	-1.748718
80.00	-0.911682	-1.743103
100.00	-0.910065	-1.740479
120.00	-0.910309	-1.744141
140.00	-0.911804	-1.744629
160.00	-0.908020	-1.739929
180.00	-0.913940	-1.754761
200.00	-0.905823	-1.734558
220.00	-0.901550	-1.734863
240.00	-0.906067	-1.734924
260.00	-0.908936	-1.745667
280.00	-0.917145	-1.757202
300.00	-0.909454	-1.739136
320.00	-0.910950	-1.739502
340.00	-0.914490	-1.754639
360.00	-0.910858	-1.746521
380.00	-0.905121	-1.734863
400.00	-0.910706	-1.737976
420.00	-0.913391	-1.751160
440.00	-0.909088	-1.742004
460.00	-0.910004	-1.745544
480.00	-0.909729	-1.744751
500.00	-0.910675	-1.740967
520.00	-0.912720	-1.746277
540.00	-0.913239	-1.746826
560.00	-0.914520	-1.752380
580.00	-0.912842	-1.748657
600.00	-0.914673	-1.752808
620.00	-0.916779	-1.756287
640.00	-0.905670	-1.737000
660.00	-0.910553	-1.743042
680.00	-0.913818	-1.748291
700.00	-0.911041	-1.746399
720.00	-0.916199	-1.754272
740.00	-0.915894	-1.751648
760.00	-0.915771	-1.755737
780.00	-0.913391	-1.753357
800.00	-0.910858	-1.738281
820.00	-0.910492	-1.747925
840.00	-0.913666	-1.747253
860.00	-0.910828	-1.738770
880.00	-0.909882	-1.741272
900.00	-0.910492	-1.746826
920.00	-0.905060	-1.734253
940.00	-0.909912	-1.747498
960.00	-0.913635	-1.752808
980.00	-0.912842	-1.746399
1000.00	-0.917572	-1.756592
1020.00	-0.910309	-1.745544
1040.00	-0.910706	-1.746460
1060.00	-0.914734	-1.750977
1080.00	-0.907959	-1.744873
1100.00	-0.907990	-1.738647
1120.00	-0.907013	-1.736938
1140.00	-0.912476	-1.750671
1160.00	-0.911682	-1.746887
1180.00	-0.914368	-1.747192
1200.00	-0.906708	-1.741821
1220.00	-0.907776	-1.733704
1240.00	-0.906067	-1.736023
1260.00	-0.913086	-1.749878
1280.00	-0.914154	-1.746948
1300.00	-0.916168	-1.761719
1320.00	-0.913391	-1.753357
1340.00	-0.915131	-1.756531
1360.00	-0.911621	-1.748840
1380.00	-0.910522	-1.742615
1400.00	-0.910614	-1.739014
1420.00	-0.912048	-1.746033
1440.00	-0.911102	-1.746155
1460.00	-0.909515	-1.739014
1480.00	-0.905975	-1.735718
1500.00	-0.906921	-1.745117
1520.00	-0.901855	-1.726868
1540.00	-0.907928	-1.739441
1560.00	-0.913086	-1.748291
1580.00	-0.907867	-1.736511
1600.00	-0.912872	-1.748413
1620.00	-0.916748	-1.753723
1640.00	-0.909027	-1.739380
1660.00	-0.916382	-1.751526
1680.00	-0.915955	-1.756348
1700.00	-0.904633	-1.743042
1720.00	-0.901154	-1.729675
1740.00	-0.909729	-1.744019
1760.00	-0.908905	-1.739380
1780.00	-0.913269	-1.750916
1800.00	-0.910492	-1.741516
1820.00	-0.914337	-1.753479
1840.00	-0.914276	-1.752991
1860.00	-0.910400	-1.746460
1880.00	-0.912811	-1.749146
1900.00	-0.919800	-1.759094
1920.00	-0.908264	-1.744568
1940.00	-0.911652	-1.745911
1960.00	-0.907837	-1.742310
1980.00	-0.909210	-1.738403
2000.00	-0.908234	-1.738831
2020.00	-0.915131	-1.753296
2040.00	-0.910706	-1.742981
2060.00	-0.914429	-1.748413
2080.00	-0.913086	-1.750000
2100.00	-0.909485	-1.745544
2120.00	-0.914337	-1.752930
2140.00	-0.912262	-1.746887
2160.00	-0.910095	-1.746460
2180.00	-0.906799	-1.734558
2200.00	-0.917145	-1.757202
2220.00	-0.908081	-1.738403
2240.00	-0.917755	-1.758057
2260.00	-0.908478	-1.742126
2280.00	-0.906128	-1.739014
2300.00	-0.907196	-1.737488
2320.00	-0.916779	-1.759338
2340.00	-0.904449	-1.729553
2360.00	-0.916443	-1.755798
2380.00	-0.915405	-1.751404
2400.00	-0.917969	-1.754883
2420.00	-0.914703	-1.753235
2440.00	-0.912933	-1.744873
2460.00	-0.908936	-1.740417
2480.00	-0.915619	-1.755249
2500.00	-0.914459	-1.752380
2520.00	-0.911926	-1.746582
2540.00	-0.910278	-1.744141
2560.00	-0.909851	-1.743530
