0.00	-0.194611	-0.073792
20.00	-0.477539	-1.485229
40.00	-0.579041	-1.581909
60.00	-0.632721	-1.620972
80.00	-0.669037	-1.642700
100.00	-0.710022	-1.673889
120.00	-0.731659	-1.679260
140.00	-0.749969	-1.679565
160.00	-0.762543	-1.684509
180.00	-0.785492	-1.697388
200.00	-0.815735	-1.709717
220.00	-0.828491	-1.708862
240.00	-0.844452	-1.716125
260.00	-0.855072	-1.721985
280.00	-0.858673	-1.718079
300.00	-0.870850	-1.740845
320.00	-0.869995	-1.725708
340.00	-0.872101	-1.723999
360.00	-0.878601	-1.731995
380.00	-0.891479	-1.742432
400.00	-0.882446	-1.727051
420.00	-0.891754	-1.737244
440.00	-0.893494	-1.737732
460.00	-0.893951	-1.732605
480.00	-0.904785	-1.747925
500.00	-0.903412	-1.742737
520.00	-0.902130	-1.739990
540.00	-0.901398	-1.731628
560.00	-0.902283	-1.735901
580.00	-0.910858	-1.752136
600.00	-0.900940	-1.732666
620.00	-0.901672	-1.732422
640.00	-0.912872	-1.750977
660.00	-0.910034	-1.740845
680.00	-0.911804	-1.742310
700.00	-0.910583	-1.738770
720.00	-0.914978	-1.752502
740.00	-0.918365	-1.748352
760.00	-0.909943	-1.736694
780.00	-0.912567	-1.745605
800.00	-0.913910	-1.747559
820.00	-0.910248	-1.740234
840.00	-0.914520	-1.752075
860.00	-0.910248	-1.743164
880.00	-0.913849	-1.746216
900.00	-0.916565	-1.751831
920.00	-0.916534	-1.751770
940.00	-0.910095	-1.742310
960.00	-0.912903	-1.745605
980.00	-0.910400	-1.746582
1000.00	-0.908356	-1.742432
1020.00	-0.905884	-1.739990
1040.00	-0.906982	-1.739502
1060.00	-0.912781	-1.747620
1080.00	-0.913269	-1.745178
1100.00	-0.909363	-1.743042
1120.00	-0.907745	-1.743164
1140.00	-0.909058	-1.742981
1160.00	-0.910980	-1.742737
1180.00	-0.915924	-1.751282
1200.00	-0.910461	-1.742249
1220.00	-0.913116	-1.752014
1240.00	-0.915833	-1.755188
1260.00	-0.913330	-1.751526
1280.00	-0.912994	-1.755981
1300.00	-0.917023	-1.759827
1320.00	-0.914917	-1.761047
1340.00	-0.908234	-1.740479
1360.00	-0.913269	-1.747253
1380.00	-0.914154	-1.749939
1400.00	-0.915710	-1.753845
1420.00	-0.915161	-1.753174
1440.00	-0.913483	-1.745667
1460.00	-0.912933	-1.749512
1480.00	-0.914734	-1.754944
1500.00	-0.915070	-1.758301
1520.00	-0.911713	-1.740540
1540.00	-0.908844	-1.736633
1560.00	-0.910309	-1.738464
1580.00	-0.915375	-1.753418
1600.00	-0.918549	-1.758484
1620.00	-0.917877	-1.760376
1640.00	-0.910614	-1.750854
1660.00	-0.907501	-1.740417
1680.00	-0.903656	-1.736816
1700.00	-0.912964	-1.749817
1720.00	-0.903473	-1.734314
1740.00	-0.911499	-1.748657
1760.00	-0.911133	-1.740479
1780.00	-0.914429	-1.753662
1800.00	-0.909698	-1.744507
1820.00	-0.913086	-1.747437
1840.00	-0.909912	-1.741943
1860.00	-0.913574	-1.751526
1880.00	-0.914642	-1.750305
1900.00	-0.913391	-1.748657
1920.00	-0.909668	-1.743286
1940.00	-0.912567	-1.751709
1960.00	-0.903931	-1.732178
1980.00	-0.908112	-1.746582
2000.00	-0.908752	-1.739990
2020.00	-0.914398	-1.751892
2040.00	-0.911804	-1.745605
2060.00	-0.915833	-1.755005
2080.00	-0.905426	-1.729309
2100.00	-0.913055	-1.747009
2120.00	-0.913849	-1.750427
2140.00	-0.913544	-1.751831
2160.00	-0.908997	-1.743896
2180.00	-0.907959	-1.738037
2200.00	-0.910583	-1.741516
2220.00	-0.910889	-1.741760
2240.00	-0.906342	-1.732361
2260.00	-0.910645	-1.739624
2280.00	-0.908783	-1.738098
2300.00	-0.908783	-1.739075
2320.00	-0.915771	-1.756897
2340.00	-0.915375	-1.750793
2360.00	-0.916718	-1.751892
2380.00	-0.915131	-1.752075
2400.00	-0.910370	-1.747375
2420.00	-0.912811	-1.746033
2440.00	-0.908661	-1.743835
2460.00	-0.913483	-1.752197
2480.00	-0.910400	-1.741577
2500.00	-0.911896	-1.749878
2520.00	-0.915588	-1.756287
2540.00	-0.914459	-1.750366
2560.00	-0.909241	-1.743286
2580.00	-0.908600	-1.744751
2600.00	-0.915802	-1.751770
2620.00	-0.909576	-1.741943
2640.00	-0.910889	-1.741699
2660.00	-0.908905	-1.736633
2680.00	-0.910187	-1.745850
2700.00	-0.905914	-1.743835
2720.00	-0.910889	-1.746826
2740.00	-0.915649	-1.745422
2760.00	-0.910675	-1.745422
2780.00	-0.916168	-1.757507
2800.00	-0.905792	-1.735901
2820.00	-0.908783	-1.734924
2840.00	-0.912903	-1.749573
2860.00	-0.912750	-1.749573
2880.00	-0.912079	-1.745972
2900.00	-0.915100	-1.752563
2920.00	-0.911133	-1.742249
2940.00	-0.908600	-1.737854
2960.00	-0.914001	-1.747559
2980.00	-0.907074	-1.735413
3000.00	-0.907623	-1.743591
3020.00	-0.908691	-1.743469
3040.00	-0.911285	-1.748047
3060.00	-0.907196	-1.744019
3080.00	-0.904755	-1.734131
3100.00	-0.908997	-1.741699
3120.00	-0.907013	-1.738342
3140.00	-0.907776	-1.741638
3160.00	-0.910126	-1.750977
3180.00	-0.907562	-1.738403
3200.00	-0.917419	-1.755615
3220.00	-0.914398	-1.749023
3240.00	-0.908234	-1.739746
3260.00	-0.910156	-1.742737
3280.00	-0.911407	-1.743042
3300.00	-0.911194	-1.745911
3320.00	-0.905762	-1.736633
3340.00	-0.907959	-1.737000
3360.00	-0.908447	-1.744812
3380.00	-0.911682	-1.741760
3400.00	-0.908661	-1.741089
3420.00	-0.914520	-1.752625
3440.00	-0.909943	-1.741577
3460.00	-0.913940	-1.743042
3480.00	-0.915344	-1.753113
3500.00	-0.911407	-1.741943
3520.00	-0.903931	-1.732483
3540.00	-0.905487	-1.740295
3560.00	-0.907990	-1.738403
3580.00	-0.911041	-1.747131
3600.00	-0.907135	-1.738220
3620.00	-0.917969	-1.760681
3640.00	-0.907501	-1.734070
3660.00	-0.916534	-1.754272
3680.00	-0.916443	-1.757812
3700.00	-0.914124	-1.747314
3720.00	-0.912903	-1.742554
3740.00	-0.906464	-1.740234
3760.00	-0.916138	-1.755859
3780.00	-0.909698	-1.738098
3800.00	-0.915588	-1.752991
3820.00	-0.913116	-1.749207
3840.00	-0.917999	-1.758606
3860.00	-0.908020	-1.737793
3880.00	-0.911011	-1.743103
3900.00	-0.915588	-1.752502
3920.00	-0.909973	-1.741943
3940.00	-0.910187	-1.742554
3960.00	-0.913300	-1.753113
3980.00	-0.913971	-1.753906
4000.00	-0.915314	-1.752136
