0.00	-0.604309	-0.726868
20.00	-0.897125	-1.736450
40.00	-0.909668	-1.746643
60.00	-0.905884	-1.739380
80.00	-0.911560	-1.751831
100.00	-0.908112	-1.742798
120.00	-0.917145	-1.756104
140.00	-0.907684	-1.740540
160.00	-0.911591	-1.743103
180.00	-0.903473	-1.735474
200.00	-0.909180	-1.741943
220.00	-0.911957	-1.747498
240.00	-0.911957	-1.749573
260.00	-0.912964	-1.752686
280.00	-0.912445	-1.745117
300.00	-0.910980	-1.747253
320.00	-0.912201	-1.744934
340.00	-0.916870	-1.757751
360.00	-0.915802	-1.753174
380.00	-0.913696	-1.751648
400.00	-0.912933	-1.744995
420.00	-0.913788	-1.746765
440.00	-0.911224	-1.748047
460.00	-0.913361	-1.742920
480.00	-0.913452	-1.744629
500.00	-0.915741	-1.754272
520.00	-0.910797	-1.745850
540.00	-0.908325	-1.744019
560.00	-0.904694	-1.738281
580.00	-0.911591	-1.745605
600.00	-0.916199	-1.748108
620.00	-0.906250	-1.733643
640.00	-0.907471	-1.739319
660.00	-0.906464	-1.731812
680.00	-0.913513	-1.753174
700.00	-0.906982	-1.742371
720.00	-0.915039	-1.748779
740.00	-0.914093	-1.750793
760.00	-0.914490	-1.746582
780.00	-0.914032	-1.751160
800.00	-0.910553	-1.743652
820.00	-0.907593	-1.743042
840.00	-0.902313	-1.729675
860.00	-0.905823	-1.743408
880.00	-0.916138	-1.759888
900.00	-0.905304	-1.734802
920.00	-0.909821	-1.749634
940.00	-0.907288	-1.738831
960.00	-0.908936	-1.736877
980.00	-0.904388	-1.731689
1000.00	-0.913177	-1.747803
1020.00	-0.912354	-1.744324
1040.00	-0.908386	-1.737915
1060.00	-0.911652	-1.740784
1080.00	-0.909088	-1.740112
1100.00	-0.907593	-1.740112
1120.00	-0.912811	-1.745117
1140.00	-0.907471	-1.739380
1160.00	-0.910309	-1.744751
1180.00	-0.908691	-1.741333
1200.00	-0.910004	-1.739990
1220.00	-0.909485	-1.741882
1240.00	-0.905304	-1.736572
1260.00	-0.908203	-1.750793
1280.00	-0.905731	-1.739563
