0.00	-0.760376	-1.152222
20.00	-0.906128	-1.735840
40.00	-0.909546	-1.742432
60.00	-0.908936	-1.745056
80.00	-0.907043	-1.735229
100.00	-0.914001	-1.750549
120.00	-0.915222	-1.755188
140.00	-0.910767	-1.747131
160.00	-0.912903	-1.747803
180.00	-0.912659	-1.744202
200.00	-0.913208	-1.745056
220.00	-0.911804	-1.740479
240.00	-0.906036	-1.737305
260.00	-0.908783	-1.744568
280.00	-0.910614	-1.741089
300.00	-0.914673	-1.745605
320.00	-0.910736	-1.747559
340.00	-0.905792	-1.735413
360.00	-0.905334	-1.731689
380.00	-0.910400	-1.741516
400.00	-0.912598	-1.748596
420.00	-0.908081	-1.741272
440.00	-0.913147	-1.750000
460.00	-0.914032	-1.750366
480.00	-0.908539	-1.739380
500.00	-0.912903	-1.745361
520.00	-0.917389	-1.754761
540.00	-0.914032	-1.745789
560.00	-0.908844	-1.740906
580.00	-0.911835	-1.750366
600.00	-0.905701	-1.735107
620.00	-0.916779	-1.753784
640.00	-0.910675	-1.738586
660.00	-0.910919	-1.743469
680.00	-0.911499	-1.750671
700.00	-0.909454	-1.738953
720.00	-0.913239	-1.745544
740.00	-0.908234	-1.738770
760.00	-0.911102	-1.745056
780.00	-0.907837	-1.742188
800.00	-0.905762	-1.736694
820.00	-0.906006	-1.744019
840.00	-0.903625	-1.735168
860.00	-0.913757	-1.754578
880.00	-0.906616	-1.741455
900.00	-0.914612	-1.755798
920.00	-0.919128	-1.756775
940.00	-0.909180	-1.737488
960.00	-0.915039	-1.753479
980.00	-0.910431	-1.742310
1000.00	-0.914764	-1.753784
1020.00	-0.911011	-1.744568
1040.00	-0.911926	-1.744202
1060.00	-0.917084	-1.754761
1080.00	-0.914978	-1.755066
1100.00	-0.917633	-1.756714
1120.00	-0.916046	-1.754272
1140.00	-0.915131	-1.753479
1160.00	-0.909729	-1.737488
1180.00	-0.907501	-1.736023
1200.00	-0.908020	-1.739563
1220.00	-0.913055	-1.753052
1240.00	-0.909729	-1.744873
1260.00	-0.913696	-1.751160
1280.00	-0.910645	-1.739807
1300.00	-0.917328	-1.756958
1320.00	-0.913300	-1.749451
1340.00	-0.909607	-1.741638
1360.00	-0.906281	-1.737549
1380.00	-0.910706	-1.747986
1400.00	-0.907959	-1.741455
1420.00	-0.912415	-1.745178
1440.00	-0.908783	-1.744324
1460.00	-0.903107	-1.739258
1480.00	-0.907623	-1.736938
1500.00	-0.907288	-1.735474
1520.00	-0.907928	-1.739929
1540.00	-0.911041	-1.747375
1560.00	-0.906952	-1.737976
1580.00	-0.911652	-1.746338
1600.00	-0.912201	-1.744263
1620.00	-0.913269	-1.751343
1640.00	-0.913666	-1.754883
1660.00	-0.908905	-1.739258
1680.00	-0.914124	-1.748352
1700.00	-0.910339	-1.742188
1720.00	-0.913910	-1.749451
1740.00	-0.908142	-1.746460
1760.00	-0.915344	-1.752747
1780.00	-0.916840	-1.760498
1800.00	-0.913483	-1.747375
1820.00	-0.914215	-1.744873
1840.00	-0.917480	-1.754089
1860.00	-0.913605	-1.750977
1880.00	-0.912933	-1.751038
1900.00	-0.911407	-1.746399
1920.00	-0.907410	-1.737244
1940.00	-0.915771	-1.754639
1960.00	-0.916412	-1.761230
1980.00	-0.906952	-1.744507
2000.00	-0.910400	-1.749634
2020.00	-0.909241	-1.750366
2040.00	-0.909424	-1.741150
2060.00	-0.912720	-1.747925
2080.00	-0.913544	-1.747803
2100.00	-0.908875	-1.743958
2120.00	-0.912384	-1.744873
2140.00	-0.916046	-1.749939
2160.00	-0.915894	-1.752502
2180.00	-0.908356	-1.738098
2200.00	-0.911316	-1.745850
2220.00	-0.914215	-1.749878
2240.00	-0.910065	-1.747803
2260.00	-0.904358	-1.734802
2280.00	-0.910919	-1.737183
2300.00	-0.911896	-1.746887
2320.00	-0.914703	-1.755371
2340.00	-0.914795	-1.748840
2360.00	-0.908020	-1.743713
2380.00	-0.910736	-1.752380
2400.00	-0.908844	-1.740906
2420.00	-0.906830	-1.735168
2440.00	-0.904297	-1.732361
2460.00	-0.912018	-1.744629
2480.00	-0.913940	-1.747864
2500.00	-0.908661	-1.743469
2520.00	-0.914154	-1.755493
2540.00	-0.910767	-1.739258
2560.00	-0.912628	-1.751648
2580.00	-0.912170	-1.747742
2600.00	-0.910492	-1.745850
2620.00	-0.916656	-1.754883
2640.00	-0.910553	-1.750732
2660.00	-0.918671	-1.762024
2680.00	-0.912354	-1.748657
2700.00	-0.907806	-1.737061
2720.00	-0.914490	-1.752197
