0.00	-0.663513	-0.884949
20.00	-0.905426	-1.747009
40.00	-0.908356	-1.745483
60.00	-0.908081	-1.742188
80.00	-0.909698	-1.739441
100.00	-0.915161	-1.747681
120.00	-0.907715	-1.740417
140.00	-0.910217	-1.752014
160.00	-0.909088	-1.744019
180.00	-0.911407	-1.745850
200.00	-0.912567	-1.747620
220.00	-0.914734	-1.756653
240.00	-0.912628	-1.754028
260.00	-0.910004	-1.741638
280.00	-0.914001	-1.751892
300.00	-0.908905	-1.744629
320.00	-0.905853	-1.738403
340.00	-0.905884	-1.737122
360.00	-0.914337	-1.745972
380.00	-0.915710	-1.750305
400.00	-0.909393	-1.746155
420.00	-0.915527	-1.750549
440.00	-0.909668	-1.739990
460.00	-0.911591	-1.745056
480.00	-0.915558	-1.751587
500.00	-0.907837	-1.738647
520.00	-0.910645	-1.744690
540.00	-0.914368	-1.747375
560.00	-0.911285	-1.746460
580.00	-0.909241	-1.743652
600.00	-0.911499	-1.742371
620.00	-0.912354	-1.747620
640.00	-0.914856	-1.748413
660.00	-0.913635	-1.749878
680.00	-0.913177	-1.748596
700.00	-0.909760	-1.734253
720.00	-0.909546	-1.740295
740.00	-0.911346	-1.744446
760.00	-0.911682	-1.747131
780.00	-0.910065	-1.750549
800.00	-0.913605	-1.747803
820.00	-0.910126	-1.741455
840.00	-0.908630	-1.741150
860.00	-0.910248	-1.741028
880.00	-0.913208	-1.752502
900.00	-0.911133	-1.749634
920.00	-0.913239	-1.748474
940.00	-0.910645	-1.745056
960.00	-0.907013	-1.737122
980.00	-0.910889	-1.747437
1000.00	-0.911255	-1.747253
1020.00	-0.908600	-1.739380
1040.00	-0.911560	-1.745605
1060.00	-0.910126	-1.743225
1080.00	-0.910614	-1.742310
1100.00	-0.916931	-1.755920
1120.00	-0.907898	-1.739685
1140.00	-0.909607	-1.743774
1160.00	-0.909332	-1.745544
1180.00	-0.912567	-1.748962
1200.00	-0.909790	-1.737244
1220.00	-0.916656	-1.752136
1240.00	-0.911621	-1.744873
1260.00	-0.916016	-1.754822
1280.00	-0.909393	-1.739197
1300.00	-0.909973	-1.742920
1320.00	-0.911896	-1.749146
1340.00	-0.913605	-1.748718
1360.00	-0.914093	-1.751709
1380.00	-0.906708	-1.735474
1400.00	-0.919250	-1.764099
1420.00	-0.914734	-1.750916
1440.00	-0.918732	-1.760925
1460.00	-0.914276	-1.752625
1480.00	-0.907471	-1.738220
1500.00	-0.906464	-1.740295
1520.00	-0.907654	-1.746948
1540.00	-0.919647	-1.763184
1560.00	-0.910065	-1.740295
1580.00	-0.914459	-1.749207
1600.00	-0.912537	-1.747620
1620.00	-0.904144	-1.740112
1640.00	-0.907867	-1.741211
1660.00	-0.909149	-1.743530
1680.00	-0.919342	-1.756042
1700.00	-0.916962	-1.753174
1720.00	-0.910797	-1.744751
1740.00	-0.911316	-1.744629
1760.00	-0.910889	-1.741150
1780.00	-0.913483	-1.750488
1800.00	-0.907440	-1.736328
1820.00	-0.911804	-1.743896
1840.00	-0.910278	-1.747681
1860.00	-0.912720	-1.745728
1880.00	-0.909760	-1.740112
1900.00	-0.910797	-1.744019
1920.00	-0.911499	-1.748230
1940.00	-0.915253	-1.750488
1960.00	-0.914154	-1.748962
1980.00	-0.915466	-1.749146
2000.00	-0.911224	-1.740723
2020.00	-0.910400	-1.743347
2040.00	-0.909637	-1.741821
2060.00	-0.909393	-1.740173
